,book_id_title,book_id,book_title,book_series,book_series_uri,isbn,isbn13,year_first_published,author,num_pages,genres,shelves,lists,num_ratings,num_reviews,average_rating,rating_distribution,adjusted_average_rating
119,34613994-perdona-per-vull-casar-me-amb-tu,34613994,Perdona però vull casar-me amb tu,Scusa ma ti chiamo amore #2,/series/89789-scusa-ma-ti-chiamo-amore,8408089404,9788408089407,2009.0,Federico Moccia,712.0,"['Romance', 'Womens Fiction > Chick Lit', 'Contemporary', 'Young Adult', 'Romance > Erotic Romance', 'New Adult', 'Romantic', 'Young Adult > Teen', 'Love', 'Adult']","{'to-read': 1837, 'currently-reading': 99, 'romance': 44, 'owned': 19, 'favorites': 16, 'federico-moccia': 13, 'juvenil': 10, 'chick-lit': 9, 'books-i-own': 9, 'owned-books': 8, 'biblioteca': 7, 'my-books': 7, '2013': 7, '2012': 7, 'abandonados': 7, 'contemporary': 7, 'default': 6, 'own': 6, 'wishlist': 6, 'young-adult': 6, 'romantica': 5, 'ebook': 5, '2015': 5, '2014': 5, 'ya': 5, '2011': 5, 'romántica': 4, 'físico': 4, 'new-adult': 4, 'amor': 4, 'romantic': 4, 'romances': 4, 'leido': 4, 'series': 4, '2020': 3, 'bookshelf': 3, 'italia': 3, '2017': 3, '2016': 3, 'contemporánea': 3, 'leidos': 3, 'to-buy': 3, 'e-book': 3, 'ebooks': 3, 'novela': 3, 'libros-pendientes': 2, 'pendientes': 2, 'book-movie': 2, 'antiguos': 2, 'adolescente': 2, 'mine': 2, 'estantería': 2, 'abandoned': 2, 'literatura-italiana': 2, 'moccia': 2, '2018': 2, 'literatura-juvenil': 2, 'home': 2, 'teen': 2, 'mis-estanterías': 2, '2010': 2, 'i-have': 2, 'love': 2, 'literatura': 2, 'romanticos': 2, 'read-in-2016': 2, 'italiano': 2, 'paper': 2, 'read-in-2012': 2, 'on-my-bookshelf': 2, 'estanteria': 2, 'en-papel': 2, 'owned-to-read': 2, 'others': 2, 'downloaded': 2, 'adult': 2, 'libros-que-tengo': 2, 'sagas': 2, 'narrativa-italiana': 2, 'age-gap': 2, 'contemporary-romance': 2, 'four-stars': 2, 'en-la-estantería': 2, 'papel': 2, 'i-own': 2, 'librero': 2, 'trash': 2, 'intercambio': 2, 'en-mi-estantería': 2, 'italian': 2, 'italy': 2, 'humor': 1, 'kindle': 1, 'have-it': 1, 'libros-ama': 1, 'estantería-proximas-lecturas': 1, '2022': 1, 'sentimentale': 1, 'pre-goodreads': 1, 'italijanski-španski': 1}",{},4095,136,3.34,"{'5 Stars': 817, '4 Stars': 1024, '3 Stars': 1290, '2 Stars': 668, '1 Star': 296}",3.003869578859886
120,34800279-je-da-c-teste-tellement-t-aimer,34800279,Je Da(c)Teste Tellement T'Aimer !,,,8854147923,9788416223381,2012.0,Anna Premoli,,"['Romance', 'Womens Fiction > Chick Lit', 'Contemporary', 'Romance > Contemporary Romance', 'Fiction', 'New Adult', 'Humor', 'Adult', 'New Adult > New Adult Romance', 'European Literature > British Literature']","{'to-read': 1230, 'currently-reading': 222, 'romance': 89, 'chick-lit': 37, 'ebook': 32, 'contemporary': 27, 'favorites': 26, '2018': 23, '2016': 22, '2017': 17, 'enemies-to-lovers': 14, 'contemporary-romance': 14, 'anna-premoli': 12, '2020': 10, 'kindle': 10, 'fiction': 10, '2021': 9, 'fake-relationship': 9, '2019': 8, '2014': 8, 'libreria': 7, '2015': 7, 'new-adult': 7, '2013': 7, 'owned': 7, 'wishlist': 6, 'funny': 6, 'adult': 6, 'office-romance': 5, 'read-2017': 5, 'biblioteca': 5, 'books-i-own': 5, 'contemporaneo': 5, 'romanzi-rosa': 4, 'love-hate': 4, 'kindle-unlimited': 4, 'read-in-2016': 4, 'library': 4, 'own': 4, 'love-hate-relationship': 4, 'cartaceo': 4, 'autori-italiani': 4, 'romanzi': 4, '2022': 3, 'e-books': 3, 'read-in-2018': 3, 'hate-to-love': 3, 'audiolibri': 3, '3-stars': 3, 'read-in-2017': 3, '5-stars': 3, 'dnf': 3, 'kobo': 3, 'default': 3, 'italiano': 3, 'cartacei': 3, 'standalone': 3, 'favoritos': 3, 'italian-books': 3, 'my-library': 3, 'e-book': 3, 'read-in-italian': 3, 'romance-contemporaneo': 3, 'rosa': 3, 'tbr': 2, 'read-2021': 2, 'moderni': 2, 'workplace': 2, 'natalia': 2, 'libro-unico': 2, 'romcom': 2, 'new-adult-romance': 2, 'favorite-books': 2, 'autoconclusivos': 2, 'romance-contemporary': 2, 'leídos-2018': 2, 'trash': 2, 'epub': 2, '2018-books': 2, 'british': 2, 'leituras-2018': 2, 'read-2018': 2, 'la-mia-libreria': 2, 'libro-único': 2, 'rom-com': 2, 'audiobook': 2, 'novel': 2, 'abogados': 2, 'kindle-ebooks': 2, 'feel-good': 2, 'humor': 2, 'romantici': 2, 'emprestados': 2, 'read-2016': 2, 'italian': 2, 'book': 2, 'stand-alone': 2, 'netgalley-books': 2, 'leidos': 2, 'leídos-2016': 2}",{},4771,546,3.83,"{'5 Stars': 1401, '4 Stars': 1723, '3 Stars': 1212, '2 Stars': 320, '1 Star': 115}",3.6719955194009897
121,34935587-assandira,34935587,Assandira,,,8838919917,9788838919916,2004.0,Giulio Angioni,239.0,[],{},{},35,8,3.6,"{'5 Stars': 4, '4 Stars': 18, '3 Stars': 8, '2 Stars': 5, '1 Star': 0}",2.3013943962160583
122,35101338-a-fine-line,35101338,A Fine Line,Guido Guerrieri #5,/series/65453-guido-guerrieri,8806218123,9788806218126,2014.0,Gianrico Carofiglio,,"['Mystery > Crime', 'Cultural > Italy', 'Fiction', 'European Literature > Italian Literature', 'Thriller', 'Mystery', 'Thriller > Mystery Thriller', 'Mystery > Noir', 'Thriller > Legal Thriller']","{'to-read': 459, 'currently-reading': 67, 'crime': 16, 'italy': 10, 'ebook': 10, 'carofiglio': 9, 'fiction': 8, 'gialli': 8, 'italian': 8, 'default': 7, '2015': 7, '2020': 6, 'thriller': 6, 'italiano': 6, 'italia': 6, 'narrativa-italiana': 6, 'audible': 5, 'mystery': 5, 'narrativa': 5, 'e-book': 5, 'giallo': 4, 'mystery-thriller': 4, 'gianrico-carofiglio': 4, 'noir': 4, 'kindle': 4, '2021': 3, 'audiolibro': 3, 'mysteries-thrillers': 3, 'audio': 3, 'owned': 3, 'own': 3, 'italiana': 3, 'romanzo': 3, 'autori-italiani': 3, 'scrittori-italiani': 3, 'e-books': 3, '2022': 2, 'biblioteca': 2, 'letteratura-italiana': 2, 'library': 2, 'italien': 2, 'krimi': 2, '2018': 2, 'legal-thriller': 2, 'letti': 2, 'audiolibri': 2, 'italiani': 2, 'italian-lit': 2, '2016': 2, 'libreria': 2, 'books-i-own': 2, '_italia': 2, 'da-comprare': 2, 'studio': 1, 'to-buy': 1, 'wish-want': 1, 'euro-crime': 1, 'carofiglio-gianrico': 1, 'series-started': 1, 'owned-audible': 1, 'author-italy': 1, '2000': 1, '2022-books': 1, 'comprati-e-non-ancora-letti': 1, 'genre-crime-mistery': 1, 'genre-contemporary': 1, 'puglia': 1, 'libri-2022': 1, 'casa-bxl': 1, 'world': 1, 'europeanfiction': 1, 'e-reader': 1, 'casa': 1, 'har-jeg-der-hjemme': 1, 'preferiti': 1, 'genre-mistery': 1, 'cartacei': 1, 'italiani-contemporanei-25-anni': 1, '0-mystery': 1, 'agosto-2020-luglio-2021': 1, 'un-indagine-non-si-nega-a-nessuno': 1, 's-infinita2021': 1, 'roman': 1, 'læst-2021': 1, 'racconti-e-drammi': 1, 'da-considerare': 1, 'camera1s2': 1, 'atrio': 1, 'italia_gialli': 1, 'favourites': 1, 'crime-noir-mystery': 1, '3-italia': 1, 'i-libri-di-raffaele-e-letizia': 1, 'nuovi': 1, 'crime-mystery': 1, 'corso': 1, 'acquistati': 1, 'gruppo-zenzero-e-limone': 1, 'gruppo-tentazioni-di-mirtillo': 1, 'italian-language-novels': 1}",{},1457,132,3.83,"{'5 Stars': 343, '4 Stars': 625, '3 Stars': 393, '2 Stars': 86, '1 Star': 10}",3.4996319318978726
123,35310281-mozart-in-turin,35310281,Mozart in Turin?,,,8806590480,9788806590482,1986.0,Laura Mancinelli,153.0,['Fiction'],"{'to-read': 14, 'narrativa': 8, 'italiana': 6, 'it-wikipedia': 2, 'stand-alone-da-leggere': 1, 'lc': 1, 'italia': 1, 'want-to-read-next': 1, 'short-stories': 1, 'novels': 1, 'internetarchive-wishlist-it': 1, 'recommended': 1, '2018': 1, 'unread': 1, 'italiana-contemporanea': 1, 'my-library': 1, 'italienne': 1, 'italian': 1, 'italy': 1, 'music': 1, 'favorites': 1, 'libri-stand-alone-da-leggere': -1}",{},43,3,3.3,"{'5 Stars': 7, '4 Stars': 12, '3 Stars': 14, '2 Stars': 7, '1 Star': 3}",1.6403002419698542
124,35456610,35456610,我渴望的時光,,,8804592389,9788804592389,2009.0,Fabio Volo,272.0,"['European Literature > Italian Literature', 'Fiction', 'Romance', 'Contemporary', 'Cultural > Italy', 'Novels']","{'to-read': 542, 'currently-reading': 54, 'default': 16, 'italian': 13, 'narrativa': 12, 'italiani': 11, 'fiction': 9, 'libreria': 8, 'fabio-volo': 7, 'romance': 7, 'favorites': 6, 'owned': 5, 'contemporary': 5, 'wishlist': 5, '2010': 5, 'romanzo': 5, '2013': 4, 'letteratura-italiana': 4, 'romanzi': 4, '2017': 3, 'casa': 3, 'italians': 3, 'owned-books': 3, 'letto': 3, '1': 3, 'italia': 3, 'autori-italiani': 3, '2012': 3, 'italiano': 3, 'ebook': 3, '2011': 3, 'narrativa-italiana': 3, 'library': 2, 'my-books': 2, '2021': 2, 'cartaceo': 2, '2020': 2, 'personal-library': 2, 'italian-literature': 2, 'sub': 2, 'italy': 2, 'acquistati': 2, 'books-i-own': 2, 'novel': 2, '2016': 2, 'abandoned': 2, 'italian-books': 2, 'italiana': 2, 'e-book': 2, 'own': 2, 'italian-authors': 2, 'read-2013': 2, 'finished': 2, 'novels': 2, 'libri': 2, 'dnf': 1, 'owned-paper': 1, 'own-but-havent-read': 1, 'books-read-in-2012': 1, 'libri-che-ho-a-casa': 1, 'biblioteka': 1, 'want-to-read-i-have': 1, 'mo-kindle': 1, '2022': 1, 'sub-2022': 1, 'a-palermo': 1, 'probabilmente-non-leggerò-mai': 1, '50s': 1, 'da-cercare-e-leggere': 1, 'non-letti': 1, 'to-listen': 1, 'fränzi': 1, 'books-i-recommend-24-7': 1, 'soft-cover': 1, 'a-casa': 1, '2018': 1, 'atrio': 1, 'top-my-life': 1, 'annem': 1, 'audiolibri-2021': 1, 'tbr-fisico': 1, 'necesito-releerlo-ya': 1, 'mejores-lecturas': 1, 'bücher-auf-deutsch': 1, 'leitura-adquirida': 1, 'sub-2021': 1, 'estanteria-a-0': 1, 'ma-e-pa': 1, 'ce-l-ho-a-casa': 1, 'want-to-buy': 1, 'worst': 1, 'volo': 1, 'letto-ante-2019': 1, 'contemporary-fiction': 1, 'in-libreria': 1, '_autori-v': 1, 'b_me': 1, 'waiting-in-the-library': 1, 'pegasus-yayınları': 1, '2020-books': 1}",{},2360,97,3.34,"{'5 Stars': 380, '4 Stars': 657, '3 Stars': 848, '2 Stars': 329, '1 Star': 146}",2.942158103056614
125,35610887-the-eight-mountains,35610887,The Eight Mountains,,,1501169890,9788806226725,2016.0,Paolo Cognetti,,"['Fiction', 'Cultural > Italy', 'European Literature > Italian Literature', 'Roman', 'Contemporary', 'Novels', 'Environment > Nature', 'Audiobook', 'Literature', 'Literary Fiction']","{'to-read': 13975, 'currently-reading': 855, 'fiction': 268, '2018': 197, 'favorites': 178, '2019': 131, '2021': 105, '2020': 104, 'italy': 97, '2017': 76, 'italian': 73, 'owned': 71, 'letteratura-italiana': 63, 'ebook': 57, 'wishlist': 55, 'italiani': 49, 'roman': 47, 'narrativa': 45, 'italian-literature': 45, 'italia': 41, 'italiana': 39, 'contemporary': 37, '2022': 34, 'audiobook': 34, 'novel': 33, 'novels': 31, 'read-in-2018': 30, 'fictie': 30, 'books-i-own': 28, 'nature': 28, 'montagna': 28, 'book-club': 28, 'audiobooks': 27, 'italiano': 27, 'narrativa-italiana': 26, 'own': 25, 'literatuur': 25, 'audiolibri': 25, 'literature': 24, 'to-buy': 24, 'kindle': 23, 'favourites': 21, 'romans': 20, 'library': 19, 'dutch': 19, 'leesclub': 19, 'einaudi': 19, 'nederlands': 18, 'sub': 18, 'literary-fiction': 18, 'translated': 17, 'read-2018': 17, 'premio-strega': 17, 'romanzi': 17, 'preferiti': 17, 'e-book': 17, 'read-in-2021': 16, 'friendship': 16, 'owned-books': 16, 'in-libreria': 16, 'read-in-2019': 15, 'netgalley': 15, 'italiaans': 15, 'mountains': 15, 'audiolibro': 14, 'read-in-2020': 13, 'coming-of-age': 13, 'e-books': 13, 'read-2021': 12, 'travel': 12, 'biblioteca': 12, 'romanzo': 12, 'default': 12, 'europe': 12, 'audio': 11, 'libreria': 11, 'itália': 10, 'luisterboek': 10, 'my-library': 10, 'boekenclub': 10, 'ebooks': 10, 'contemporanei': 10, 'autori-italiani': 10, 'wish-list': 10, 'gelezen': 9, 'boekenkast': 9, 'italian-lit': 9, 'cultural': 9, 'italian-authors': 9, 'italië': 8, 'gelezen-in-2018': 8, 'my-books': 8, 'read-in-italian': 8, 'bibliotheek': 8, 'read-2017': 8, 'mijn-boeken': 7, 'favorieten': 7, 'read-2020': 7, 'abbandonati': 7, 'drama': 7}",{},23844,2365,4.06,"{'5 Stars': 7908, '4 Stars': 10582, '3 Stars': 4418, '2 Stars': 803, '1 Star': 133}",3.9899619218245554
126,36110428-el-misteri-de-la-cadira-de-rodes-els-casos-del-capit-flores-1,36110428,El Misteri De La Cadira De Rodes. Els Casos Del Capità Flores 1,Capitano Florindo Flores #1,/series/85379-capitano-florindo-flores,8806145096,9788806145095,1997.0,Laura Mancinelli,134.0,[],{},{},22,2,2.59,"{'5 Stars': 0, '4 Stars': 2, '3 Stars': 11, '2 Stars': 7, '1 Star': 2}",1.2494594054749
127,3818648-anderer-leute-berufe,3818648,Anderer Leute Berufe,,,0671611496,9780671611491,1985.0,Primo Levi,,"['Writing > Essays', 'Nonfiction', 'Biography', 'Cultural > Italy', 'European Literature > Italian Literature', 'Autobiography > Memoir', 'Biography > Autobiography', 'Short Stories', 'Literature', 'World War II > Holocaust']","{'to-read': 379, 'currently-reading': 27, 'essays': 23, 'non-fiction': 14, 'nonfiction': 6, 'default': 6, 'biography': 6, 'italy': 6, 'italian': 4, 'saggistica': 4, 'not-read': 3, 'memoir': 3, 'primo-levi': 3, 'fiction': 3, 'autobiography': 3, 'literature-other': 2, 'it-wikipedia': 2, 'short-stories': 2, 'translated': 2, 'own': 2, 'literature': 2, 'unread': 2, 'ebook': 2, 'favorites': 2, 'my-books': 2, 'italiani': 2, 'holocaust': 2, 'owned': 2, 'racconti': 2, 'italia': 2, 'science': 2, 'philosophy': 2, 'biology': 2, '2022': 1, '1': 1, '2022-reads': 1, 'italy-italian-lit': 1, 'blue-book': 1, 'džana-engleski': 1, 'multiple-editions': 1, 'tbr-2022': 1, 'good-copy': 1, 'to-read-soon': 1, '4-e-mezzo': 1, '2020': 1, 'openlib': 1, 'hmmm': 1, 'essays-writing': 1, 'essays-lit-chart': 1, 'state-italy': 1, 'reference-book': 1, 'nature': 1, 'memoirs': 1, 'literature-20th-century': 1, 'italian-original': 1, 'historical': 1, '20th-century': 1, 'stem': 1, '1000-books-to-read': 1, 'in-possession': 1, 'books-2021': 1, 'in-ldn': 1, 'bios-memoirs-literary': 1, '2-3-com': 1, 'ita': 1, 'da-comprare': 1, 'to-read-in-2021': 1, 'consiglietti-instagrammetti': 1, 'narrativa-italiana-del-900': 1, 'owned-not-lost-in-flood': 1, 'it': 1, 'did-not-finish': 1, 'da-leggere': 1, 'memorias': 1, 'juande': 1, 'italian-literature': 1, '08-nonfiction': 1, '03-in-attesa': 1, 'hard-copy': 1, 'to-read-bought': 1, 'pc_5_g': 1, 'casa-susa': 1, 'autobiografia': 1, 'books-we-own': 1, 'lr1': 1, 'jew-ish': 1, 'salone-ostia-b2': 1, 'nonfiction-to-read': 1, 'to-read-in-2020': 1, '2019-reading-challenge': 1, 'decade_80s': 1, 'century_twentieth': 1, 'language_original-language': 1, 'language_italian': 1, 'internetarchive-wishlist-it': 1, 'own-not-read': 1, 'classici': 1, 'levi-p': 1, 'cultural-political-social-essays': 1, 'carta': 1}",{},338,23,4.03,"{'5 Stars': 108, '4 Stars': 145, '3 Stars': 74, '2 Stars': 10, '1 Star': 1}",3.217485533376571
128,3830975-geh-wohin-dein-herz-dich-tr-gt,3830975,"Geh, wohin dein Herz dich trägt",,,0385316577,9780385316576,1994.0,Susanna Tamaro,,"['Fiction', 'Romance', 'European Literature > Italian Literature', 'Novels', 'Cultural > Italy', 'Contemporary', 'Literature', 'Roman', 'Drama', 'Classics']","{'to-read': 6851, 'currently-reading': 489, 'fiction': 126, 'favorites': 93, 'owned': 55, 'default': 51, 'romance': 50, 'narrativa': 42, 'italian': 41, 'روايات': 39, '2020': 34, 'italian-literature': 33, 'novel': 33, 'novels': 31, 'letteratura-italiana': 30, 'books-i-own': 29, '2019': 28, 'italiani': 28, 'italy': 28, 'own': 28, '2021': 26, '2018': 26, 'italiano': 26, '2016': 22, 'italiana': 22, '2017': 20, 'libreria': 19, 'contemporary': 19, 'library': 19, 'my-books': 18, '2014': 17, 'literature': 17, '2015': 16, 'roman': 16, 'owned-books': 16, 'my-library': 15, 'italia': 15, 'susanna-tamaro': 14, 'drama': 13, 'classics': 13, 'ebook': 12, 'in-libreria': 11, 'biblioteca': 11, 'wishlist': 11, 'romanzo': 11, 'finished': 11, 'romanzi': 10, 'to-buy': 10, 'women': 10, 'pdf': 9, 'preferiti': 9, 'translated': 9, 'borrowed': 9, 'in-my-library': 8, 'tbr': 8, 'sub': 8, 'kütüphanem': 8, 'contemporary-fiction': 8, '20th-century': 8, 'abandoned': 7, 'romane': 7, 'read-in-italian': 7, 'letto': 7, 'novela': 7, 'narrativa-italiana': 6, '2013': 6, 'female-authors': 6, 'italian-lit': 6, 'روايات-مترجمة': 6, 'ebooks': 6, '2010': 6, 'philosophy': 6, 'home': 5, 'scrittori-italiani': 5, 'favourites': 5, 'dünya-edebiyatı': 5, 'physical-tbr': 5, 'read-in-2019': 5, 'bookshelf': 5, 'favs': 5, 'female-author': 5, 'ficção': 5, 'adult': 5, 'on-my-shelf': 5, 'general-fiction': 5, 'autori-italiani': 5, '2022': 4, 'donne': 4, 'read-2018': 4, 'books': 4, 'abbandonati': 4, 'italyan-edebiyatı': 4, 'home-library': 4, 'autoras': 4, 'yabancı': 4, 'papel': 4, 'abandonados': 4, 'cartaceo': 4, 'dnf': 4, 'can-yayınları': 4}",{},13788,1091,3.63,"{'5 Stars': 3308, '4 Stars': 4590, '3 Stars': 3946, '2 Stars': 1399, '1 Star': 545}",3.5153304413114053
129,38456151-le-perfezioni-provvisorie,38456151,Le perfezioni provvisorie,Guido Guerrieri #4,/series/65453-guido-guerrieri,8838924546,9788838924545,2010.0,Gianrico Carofiglio,,"['Mystery > Crime', 'Mystery', 'European Literature > Italian Literature', 'Cultural > Italy', 'Fiction', 'Thriller', 'Mystery > Noir', 'Thriller > Mystery Thriller', 'Thriller > Legal Thriller', 'Audiobook']","{'to-read': 576, 'currently-reading': 60, 'crime': 31, 'mystery': 23, 'italian': 21, 'italy': 19, 'default': 19, 'gialli': 19, 'ebook': 13, 'giallo': 13, 'fiction': 12, 'italiani': 12, 'italia': 11, 'libreria': 9, '2010': 9, 'narrativa': 9, 'carofiglio': 8, 'italiana': 8, 'thriller': 8, '2020': 7, 'crime-fiction': 7, 'narrativa-italiana': 7, 'letteratura-italiana': 7, 'italian-literature': 6, 'italiano': 6, 'romanzi': 6, 'finished': 6, 'noir': 6, '2021': 5, 'biblioteca': 5, 'audio': 5, 'lett-italiana': 5, 'autori-italiani': 5, 'audible': 5, 'mystery-thriller': 5, 'audiolibro': 4, 'owned': 4, 'audiobook': 4, 'legal-thriller': 4, 'gianrico-carofiglio': 4, 'italian-crime': 3, 'mysteries-thrillers': 3, 'italien': 3, '2016': 3, 'audiolibri': 3, 'books': 3, '2015': 3, 'scrittori-italiani': 3, 'krimi': 3, 'italian-lit': 3, 'guido-guerrieri': 3, 'italiani-contemporanei': 3, 'sellerio': 3, 'started': 3, 'on': 3, 'wishlist': 3, 'gialli-noir': 2, '2022': 2, 'mystery-crime-thriller': 2, 'keep-it-on-my-shelf-yay-or-nay': 2, 'bari': 2, 'romanzo': 2, '2019': 2, 'on-my-shelf-to-read': 2, 'favorites': 2, 'posseduto': 2, 'read-2017': 2, '2017': 2, '_italia': 2, 'da-leggere': 2, 'kindle': 2, 'own': 2, 'series': 2, 'audiobooks': 2, 'gialli-thriller': 2, 'carofiglio-gianrico': 2, 'owned-books': 2, 'audio-books': 2, 'preferiti': 2, 'ebooks': 2, 'gialli-italiani': 2, '2013': 2, 'not': 2, 'digital': 2, 'legal': 2, 'gialli-thriller-noir': 2, 'apr': 2, '2011': 2, 'in': 2, '2000': 1, 'not-finished': 1, 'romanzi-ita': 1, 'it': 1, 'library': 1, 'puglia': 1, 'deckare': 1, 'da-comprare': 1, 'interrotti': 1, 'finiti': 1, 'letti-nel-2016': 1}",{},2246,182,3.85,"{'5 Stars': 529, '4 Stars': 1012, '3 Stars': 571, '2 Stars': 115, '1 Star': 19}",3.5715532283096416
130,38485917-baol-oder-die-magischen-abenteuer-einer-fieberhaften-samstagnacht,38485917,Baol oder Die magischen Abenteuer einer fieberhaften Samstagnacht,,,8807811987,9788807811982,1990.0,Stefano Benni,204.0,"['Fiction', 'Fantasy', 'European Literature > Italian Literature', 'Cultural > Italy', 'Humor', 'Science Fiction > Dystopia', 'Novels']","{'to-read': 336, 'narrativa': 22, 'default': 14, 'finished': 13, 'currently-reading': 12, 'fantasy': 12, 'fiction': 12, 'italian': 11, 'italia': 9, 'narrativa-italiana': 9, 'italiano': 8, 'italiani': 7, 'italiana': 6, 'favorites': 6, 'italy': 6, 'letteratura-italiana': 5, 'owned': 5, 'italian-literature': 5, 'humor': 5, 'ebook': 5, 'casa': 4, 'biblioteca': 4, 'stefano-benni': 4, 'romanzi': 4, 'wishlist': 3, 'my-books': 3, 'dystopia': 3, 'own': 3, 'umorismo': 3, 'favourites': 3, 'romanzo': 3, 'italian-authors': 3, 'novels': 3, '2021': 2, 'italian-fiction': 2, 'books': 2, 'contemporanei': 2, 'libreria': 2, '2018': 2, 'salotto': 2, 'books-i-own': 2, '2016': 2, '2015': 2, 'fc': 2, 'started': 2, 'not': 2, 'humour': 2, '2010': 2, 'paper': 2, 'benni': 2, 'narrativa_italian<br/>a': 2, 'novel': 2, 'letto': 2, 'to-buy': 2, 'non-letto': 1, 'contemporanea': 1, 'pre-2021': 1, 'comprati-da-leggere': 1, '2003': 1, '1993': 1, 'letteratura-italiana-moderna': 1, 'sa-56': 1, 'distopici': 1, 'genre-fiction': 1, '20th-century-italian-novels': 1, 'preferitissimi': 1, 'author_is_alive': 1, 'la-mia-libreria': 1, '58100-t19': 1, 'ho-letto-in-italiano': 1, 'romanzi-italiani': 1, 'own-it': 1, 'priority': 1, 'miei': 1, 'da-riprendere': 1, 'firenze': 1, 'dystopian': 1, 'book': 1, '20th-century': 1, 'read-in-2021': 1, 'mondo-distopico': 1, 'fantastico': 1, 'fantasia-ja-muu-outous': 1, 'fantasy_scienza_d<br/>istopia': 1, '2020': 1, 'very-long-ago': 1, 'senza-compleanno': 1, 'period_post-1950': 1, 'own-physically': 1, 'nation_italy': 1, 'format_e-book': 1, 'decade_1990s': 1, '_in-libreria': 1, '_c_libri-scritti': 1, '01-italy': 1, 'biblioteca-di-casa': 1, 'completed': 1, 'fede-s-home-bookshelves': 1, 'ebook-prestito-nonprioritari': 1, 'beloved-ones': 1}",{},1231,57,3.74,"{'5 Stars': 288, '4 Stars': 459, '3 Stars': 373, '2 Stars': 96, '1 Star': 15}",3.2240613975226897
131,38604648-un-destino-ridicolo,38604648,Un destino ridicolo,,,8806175912,9788806175917,2003.0,Fabrizio De André,147.0,['Fiction'],"{'to-read': 93, 'currently-reading': 8, 'narrativa': 4, 'libreria': 3, 'internetarchive-wishlist-it': 2, 'musica': 2, 'narrativa-italiana': 2, 'letteratura-italiana': 2, 'ebook': 2, 'finished': 2, 'letteratura': 2, 'italiana': 2, 'italian-wishlist': 1, 'libreria-da-leggere': 1, '2021': 1, 'genova': 1, 'rileggere': 1, 'sxxi': 1, 'quiero-leer-literatura': 1, 'propio': 1, 'novela': 1, 'italia-italiano': 1, 'idioma-original': 1, '2000-2009': 1, 'italian-literature': 1, 'udine': 1, 'casa-susa': 1, 'cameretta-su': 1, 'gm-new': 1, 'goodmorning': 1, 'preferiti': 1, 'to-buy': 1, 'einaudi': 1, 'curiosità': 1, 'e1': 1, 'default': 1, 'novels': 1, 'contemporanea': 1, 'own': 1, 'rodorigo-books': 1, 'la-libreria-di-filippo': 1, 'casa': 1, 'add-shelf': 1, 'da-comprare': 1, '_type_books': 1, 'italiana-contemporanea': 1, 'sala': 1, 'romanzi': 1, 'jan': 1, 'am': 1, '12-00-00': 1, '1': 1, 'ritratti-autoritratti': 1, 'biografie': 1, 'italiani': 1, 'in-italian': 1, 'autore-italia': 1, '2016': 1, 'my-books': 1, 'in': 1, '2003': 1, 'recensioni': 1, 'prossime-letture': 1, 'wishlist': 1, 'scanned': 1, 'non': 1, 'iniziato': 1, 'sul': 1, 'recensiti': 1, 'blog': 1, 'belli': 1, 'home': 1, 'letture-passate': 1, 'muzio': 1, 'it-wikipedia': 1, 'new-00-s': 1, 'narrative': 1, 'italian': 1, 'on': 1, 'may': 1, '2009': 1, '15': 1, 'books': 1, 'priority-wishlist': 0, 'gm-read': -1, 'old-books': -1, 'owned': -1, 'reviewed': -1, 'sparsi-nel-tempo': -1, 'non-iniziato': -2}",{},143,4,3.76,"{'5 Stars': 29, '4 Stars': 62, '3 Stars': 41, '2 Stars': 10, '1 Star': 1}",2.0403810776489255
